,date,Appliances,lights
10336,2016-03-23 11:40:00,100,20
10337,2016-03-23 11:50:00,100,10
10338,2016-03-23 12:00:00,50,0
10339,2016-03-23 12:10:00,50,0
10340,2016-03-23 12:20:00,50,0
10341,2016-03-23 12:30:00,50,0
10342,2016-03-23 12:40:00,50,0
10343,2016-03-23 12:50:00,50,0
10344,2016-03-23 13:00:00,50,0
10345,2016-03-23 13:10:00,60,0
10346,2016-03-23 13:20:00,60,0
10347,2016-03-23 13:30:00,60,0
10348,2016-03-23 13:40:00,80,0
10349,2016-03-23 13:50:00,90,0
10350,2016-03-23 14:00:00,90,0
10351,2016-03-23 14:10:00,90,0
10352,2016-03-23 14:20:00,100,0
10353,2016-03-23 14:30:00,100,0
10354,2016-03-23 14:40:00,90,0
10355,2016-03-23 14:50:00,90,0
10356,2016-03-23 15:00:00,60,0
10357,2016-03-23 15:10:00,80,0
10358,2016-03-23 15:20:00,60,0
10359,2016-03-23 15:30:00,70,0
10360,2016-03-23 15:40:00,90,0
10361,2016-03-23 15:50:00,100,10
10362,2016-03-23 16:00:00,120,0
10363,2016-03-23 16:10:00,120,0
10364,2016-03-23 16:20:00,110,0
10365,2016-03-23 16:30:00,90,10
10366,2016-03-23 16:40:00,100,20
10367,2016-03-23 16:50:00,110,10
10368,2016-03-23 17:00:00,100,10
10369,2016-03-23 17:10:00,110,10
10370,2016-03-23 17:20:00,100,10
10371,2016-03-23 17:30:00,90,10
10372,2016-03-23 17:40:00,100,10
10373,2016-03-23 17:50:00,110,10
10374,2016-03-23 18:00:00,100,10
10375,2016-03-23 18:10:00,190,10
10376,2016-03-23 18:20:00,210,20
10377,2016-03-23 18:30:00,140,10
10378,2016-03-23 18:40:00,100,10
10379,2016-03-23 18:50:00,120,10
10380,2016-03-23 19:00:00,90,10
10381,2016-03-23 19:10:00,200,10
10382,2016-03-23 19:20:00,140,10
10383,2016-03-23 19:30:00,100,10
10384,2016-03-23 19:40:00,120,20
10385,2016-03-23 19:50:00,130,10
10386,2016-03-23 20:00:00,150,10
10387,2016-03-23 20:10:00,140,20
10388,2016-03-23 20:20:00,120,10
10389,2016-03-23 20:30:00,140,10
10390,2016-03-23 20:40:00,120,20
10391,2016-03-23 20:50:00,110,10
10392,2016-03-23 21:00:00,90,10
10393,2016-03-23 21:10:00,90,20
10394,2016-03-23 21:20:00,90,20
10395,2016-03-23 21:30:00,90,30
10396,2016-03-23 21:40:00,80,40
10397,2016-03-23 21:50:00,80,30
10398,2016-03-23 22:00:00,60,30
10399,2016-03-23 22:10:00,70,20
10400,2016-03-23 22:20:00,50,30
10401,2016-03-23 22:30:00,80,20
10402,2016-03-23 22:40:00,50,20
10403,2016-03-23 22:50:00,70,20
10404,2016-03-23 23:00:00,60,20
10405,2016-03-23 23:10:00,60,30
10406,2016-03-23 23:20:00,50,20
10407,2016-03-23 23:30:00,40,10
10408,2016-03-23 23:40:00,20,0
10409,2016-03-23 23:50:00,50,0
10410,2016-03-24 00:00:00,50,0
10411,2016-03-24 00:10:00,50,0
10412,2016-03-24 00:20:00,50,0
10413,2016-03-24 00:30:00,50,0
10414,2016-03-24 00:40:00,60,0
10415,2016-03-24 00:50:00,50,0
10416,2016-03-24 01:00:00,60,0
10417,2016-03-24 01:10:00,50,0
10418,2016-03-24 01:20:00,50,0
10419,2016-03-24 01:30:00,50,0
10420,2016-03-24 01:40:00,50,0
10421,2016-03-24 01:50:00,50,0
10422,2016-03-24 02:00:00,50,0
10423,2016-03-24 02:10:00,50,0
10424,2016-03-24 02:20:00,60,0
10425,2016-03-24 02:30:00,60,0
10426,2016-03-24 02:40:00,50,0
10427,2016-03-24 02:50:00,40,0
10428,2016-03-24 03:00:00,50,0
10429,2016-03-24 03:10:00,50,0
10430,2016-03-24 03:20:00,50,0
10431,2016-03-24 03:30:00,50,0
10432,2016-03-24 03:40:00,50,0
10433,2016-03-24 03:50:00,50,0
10434,2016-03-24 04:00:00,40,0
10435,2016-03-24 04:10:00,20,0
10436,2016-03-24 04:20:00,30,0
10437,2016-03-24 04:30:00,30,0
10438,2016-03-24 04:40:00,50,0
10439,2016-03-24 04:50:00,50,0
10440,2016-03-24 05:00:00,60,0
10441,2016-03-24 05:10:00,60,0
10442,2016-03-24 05:20:00,50,0
10443,2016-03-24 05:30:00,50,0
10444,2016-03-24 05:40:00,50,0
10445,2016-03-24 05:50:00,50,0
10446,2016-03-24 06:00:00,50,0
10447,2016-03-24 06:10:00,80,0
10448,2016-03-24 06:20:00,50,0
10449,2016-03-24 06:30:00,50,10
10450,2016-03-24 06:40:00,70,0
10451,2016-03-24 06:50:00,60,0
10452,2016-03-24 07:00:00,100,0
10453,2016-03-24 07:10:00,60,0
10454,2016-03-24 07:20:00,50,0
10455,2016-03-24 07:30:00,40,0
10456,2016-03-24 07:40:00,40,0
10457,2016-03-24 07:50:00,30,0
10458,2016-03-24 08:00:00,30,0
10459,2016-03-24 08:10:00,40,0
10460,2016-03-24 08:20:00,20,0
10461,2016-03-24 08:30:00,60,0
10462,2016-03-24 08:40:00,50,0
10463,2016-03-24 08:50:00,60,20
10464,2016-03-24 09:00:00,60,20
10465,2016-03-24 09:10:00,60,20
10466,2016-03-24 09:20:00,60,30
10467,2016-03-24 09:30:00,60,20
10468,2016-03-24 09:40:00,70,20
10469,2016-03-24 09:50:00,60,20
10470,2016-03-24 10:00:00,70,20
10471,2016-03-24 10:10:00,60,30
10472,2016-03-24 10:20:00,60,20
10473,2016-03-24 10:30:00,60,20
10474,2016-03-24 10:40:00,60,20
10475,2016-03-24 10:50:00,60,20
10476,2016-03-24 11:00:00,70,20
10477,2016-03-24 11:10:00,70,10
10478,2016-03-24 11:20:00,50,0
10479,2016-03-24 11:30:00,50,0
10480,2016-03-24 11:40:00,20,0
10481,2016-03-24 11:50:00,30,0
10482,2016-03-24 12:00:00,30,0
10483,2016-03-24 12:10:00,30,0
10484,2016-03-24 12:20:00,60,0
10485,2016-03-24 12:30:00,50,0
10486,2016-03-24 12:40:00,60,0
10487,2016-03-24 12:50:00,50,0
10488,2016-03-24 13:00:00,50,0
10489,2016-03-24 13:10:00,40,0
10490,2016-03-24 13:20:00,50,0
10491,2016-03-24 13:30:00,50,0
10492,2016-03-24 13:40:00,50,0
10493,2016-03-24 13:50:00,50,0
10494,2016-03-24 14:00:00,50,0
10495,2016-03-24 14:10:00,50,0
10496,2016-03-24 14:20:00,60,0
10497,2016-03-24 14:30:00,40,0
10498,2016-03-24 14:40:00,50,0
10499,2016-03-24 14:50:00,50,0
10500,2016-03-24 15:00:00,50,0
10501,2016-03-24 15:10:00,50,0
10502,2016-03-24 15:20:00,50,0
10503,2016-03-24 15:30:00,30,0
10504,2016-03-24 15:40:00,40,0
10505,2016-03-24 15:50:00,50,0
10506,2016-03-24 16:00:00,90,0
10507,2016-03-24 16:10:00,90,0
10508,2016-03-24 16:20:00,130,0
10509,2016-03-24 16:30:00,130,0
10510,2016-03-24 16:40:00,140,0
10511,2016-03-24 16:50:00,150,0
10512,2016-03-24 17:00:00,140,0
10513,2016-03-24 17:10:00,130,0
10514,2016-03-24 17:20:00,90,0
10515,2016-03-24 17:30:00,100,0
10516,2016-03-24 17:40:00,70,0
10517,2016-03-24 17:50:00,80,0
10518,2016-03-24 18:00:00,90,0
10519,2016-03-24 18:10:00,160,0
10520,2016-03-24 18:20:00,560,0
10521,2016-03-24 18:30:00,390,0
10522,2016-03-24 18:40:00,190,0
10523,2016-03-24 18:50:00,80,10
10524,2016-03-24 19:00:00,90,10
10525,2016-03-24 19:10:00,90,0
10526,2016-03-24 19:20:00,80,0
10527,2016-03-24 19:30:00,100,0
10528,2016-03-24 19:40:00,100,10
10529,2016-03-24 19:50:00,120,0
10530,2016-03-24 20:00:00,100,10
10531,2016-03-24 20:10:00,100,10
10532,2016-03-24 20:20:00,100,30
10533,2016-03-24 20:30:00,100,30
10534,2016-03-24 20:40:00,90,20
10535,2016-03-24 20:50:00,80,20
10536,2016-03-24 21:00:00,110,0
10537,2016-03-24 21:10:00,80,0
10538,2016-03-24 21:20:00,110,0
10539,2016-03-24 21:30:00,100,0
10540,2016-03-24 21:40:00,90,0
10541,2016-03-24 21:50:00,90,0
10542,2016-03-24 22:00:00,70,10
10543,2016-03-24 22:10:00,80,10
10544,2016-03-24 22:20:00,50,0
10545,2016-03-24 22:30:00,50,0
10546,2016-03-24 22:40:00,70,0
10547,2016-03-24 22:50:00,60,0
10548,2016-03-24 23:00:00,50,0
10549,2016-03-24 23:10:00,50,0
10550,2016-03-24 23:20:00,50,0
10551,2016-03-24 23:30:00,50,0
10552,2016-03-24 23:40:00,40,0
10553,2016-03-24 23:50:00,60,0
10554,2016-03-25 00:00:00,60,0
10555,2016-03-25 00:10:00,60,0
10556,2016-03-25 00:20:00,60,0
10557,2016-03-25 00:30:00,50,0
10558,2016-03-25 00:40:00,50,0
10559,2016-03-25 00:50:00,40,0
10560,2016-03-25 01:00:00,30,0
10561,2016-03-25 01:10:00,30,0
10562,2016-03-25 01:20:00,40,0
10563,2016-03-25 01:30:00,50,0
10564,2016-03-25 01:40:00,60,0
10565,2016-03-25 01:50:00,50,0
10566,2016-03-25 02:00:00,50,0
10567,2016-03-25 02:10:00,60,0
10568,2016-03-25 02:20:00,50,0
10569,2016-03-25 02:30:00,50,0
10570,2016-03-25 02:40:00,50,0
10571,2016-03-25 02:50:00,50,0
10572,2016-03-25 03:00:00,60,0
10573,2016-03-25 03:10:00,60,0
10574,2016-03-25 03:20:00,50,0
10575,2016-03-25 03:30:00,60,0
10576,2016-03-25 03:40:00,50,0
10577,2016-03-25 03:50:00,50,0
10578,2016-03-25 04:00:00,50,0
10579,2016-03-25 04:10:00,60,0
10580,2016-03-25 04:20:00,50,0
10581,2016-03-25 04:30:00,60,0
10582,2016-03-25 04:40:00,50,0
10583,2016-03-25 04:50:00,50,0
10584,2016-03-25 05:00:00,50,0
10585,2016-03-25 05:10:00,40,0
10586,2016-03-25 05:20:00,60,0
10587,2016-03-25 05:30:00,50,0
10588,2016-03-25 05:40:00,50,0
10589,2016-03-25 05:50:00,40,0
10590,2016-03-25 06:00:00,40,0
10591,2016-03-25 06:10:00,30,0
10592,2016-03-25 06:20:00,30,0
10593,2016-03-25 06:30:00,60,0
10594,2016-03-25 06:40:00,40,0
10595,2016-03-25 06:50:00,60,0
10596,2016-03-25 07:00:00,50,10
10597,2016-03-25 07:10:00,90,0
10598,2016-03-25 07:20:00,70,10
10599,2016-03-25 07:30:00,60,0
10600,2016-03-25 07:40:00,70,0
10601,2016-03-25 07:50:00,50,0
10602,2016-03-25 08:00:00,60,0
10603,2016-03-25 08:10:00,40,0
10604,2016-03-25 08:20:00,50,0
10605,2016-03-25 08:30:00,50,0
10606,2016-03-25 08:40:00,300,10
10607,2016-03-25 08:50:00,140,10
10608,2016-03-25 09:00:00,490,0
10609,2016-03-25 09:10:00,370,0
10610,2016-03-25 09:20:00,370,0
10611,2016-03-25 09:30:00,210,0
10612,2016-03-25 09:40:00,60,0
10613,2016-03-25 09:50:00,70,0
10614,2016-03-25 10:00:00,90,0
10615,2016-03-25 10:10:00,80,0
10616,2016-03-25 10:20:00,310,0
10617,2016-03-25 10:30:00,370,0
10618,2016-03-25 10:40:00,60,0
10619,2016-03-25 10:50:00,40,0
10620,2016-03-25 11:00:00,250,0
10621,2016-03-25 11:10:00,780,0
10622,2016-03-25 11:20:00,520,0
10623,2016-03-25 11:30:00,440,0
10624,2016-03-25 11:40:00,600,0
10625,2016-03-25 11:50:00,530,0
10626,2016-03-25 12:00:00,290,0
10627,2016-03-25 12:10:00,240,0
10628,2016-03-25 12:20:00,240,0
10629,2016-03-25 12:30:00,80,0
10630,2016-03-25 12:40:00,60,0
10631,2016-03-25 12:50:00,50,0
10632,2016-03-25 13:00:00,230,0
10633,2016-03-25 13:10:00,690,10
10634,2016-03-25 13:20:00,570,0
10635,2016-03-25 13:30:00,330,0
10636,2016-03-25 13:40:00,270,0
10637,2016-03-25 13:50:00,280,0
10638,2016-03-25 14:00:00,250,0
10639,2016-03-25 14:10:00,240,0
10640,2016-03-25 14:20:00,190,0
10641,2016-03-25 14:30:00,80,0
10642,2016-03-25 14:40:00,650,0
10643,2016-03-25 14:50:00,660,0
10644,2016-03-25 15:00:00,370,0
10645,2016-03-25 15:10:00,310,0
10646,2016-03-25 15:20:00,330,0
10647,2016-03-25 15:30:00,320,10
10648,2016-03-25 15:40:00,310,0
10649,2016-03-25 15:50:00,260,0
10650,2016-03-25 16:00:00,200,0
10651,2016-03-25 16:10:00,110,0
10652,2016-03-25 16:20:00,500,0
10653,2016-03-25 16:30:00,640,0
10654,2016-03-25 16:40:00,420,0
10655,2016-03-25 16:50:00,320,0
10656,2016-03-25 17:00:00,300,0
10657,2016-03-25 17:10:00,280,0
10658,2016-03-25 17:20:00,330,10
10659,2016-03-25 17:30:00,240,0
10660,2016-03-25 17:40:00,170,0
10661,2016-03-25 17:50:00,110,0
10662,2016-03-25 18:00:00,470,30
10663,2016-03-25 18:10:00,380,20
10664,2016-03-25 18:20:00,330,20
10665,2016-03-25 18:30:00,340,20
10666,2016-03-25 18:40:00,320,20
10667,2016-03-25 18:50:00,510,0
10668,2016-03-25 19:00:00,880,10
10669,2016-03-25 19:10:00,440,0
10670,2016-03-25 19:20:00,110,10
10671,2016-03-25 19:30:00,110,10
10672,2016-03-25 19:40:00,130,10
10673,2016-03-25 19:50:00,110,10
10674,2016-03-25 20:00:00,120,10
10675,2016-03-25 20:10:00,130,0
10676,2016-03-25 20:20:00,180,0
10677,2016-03-25 20:30:00,130,10
10678,2016-03-25 20:40:00,130,0
10679,2016-03-25 20:50:00,110,0
10680,2016-03-25 21:00:00,110,0
10681,2016-03-25 21:10:00,110,0
10682,2016-03-25 21:20:00,100,0
10683,2016-03-25 21:30:00,110,0
10684,2016-03-25 21:40:00,110,10
10685,2016-03-25 21:50:00,110,0
10686,2016-03-25 22:00:00,90,0
10687,2016-03-25 22:10:00,70,10
10688,2016-03-25 22:20:00,70,0
10689,2016-03-25 22:30:00,50,0
10690,2016-03-25 22:40:00,50,0
10691,2016-03-25 22:50:00,70,0
10692,2016-03-25 23:00:00,50,10
10693,2016-03-25 23:10:00,50,0
10694,2016-03-25 23:20:00,50,0
10695,2016-03-25 23:30:00,50,0
10696,2016-03-25 23:40:00,60,0
10697,2016-03-25 23:50:00,60,0
10698,2016-03-26 00:00:00,70,0
10699,2016-03-26 00:10:00,50,0
10700,2016-03-26 00:20:00,60,0
10701,2016-03-26 00:30:00,50,0
10702,2016-03-26 00:40:00,50,0
10703,2016-03-26 00:50:00,50,0
10704,2016-03-26 01:00:00,50,0
10705,2016-03-26 01:10:00,50,0
10706,2016-03-26 01:20:00,60,0
10707,2016-03-26 01:30:00,60,0
10708,2016-03-26 01:40:00,50,0
10709,2016-03-26 01:50:00,60,0
10710,2016-03-26 02:00:00,60,0
10711,2016-03-26 02:10:00,50,0
10712,2016-03-26 02:20:00,50,0
10713,2016-03-26 02:30:00,50,0
10714,2016-03-26 02:40:00,50,0
10715,2016-03-26 02:50:00,50,0
10716,2016-03-26 03:00:00,40,0
10717,2016-03-26 03:10:00,40,0
10718,2016-03-26 03:20:00,40,0
10719,2016-03-26 03:30:00,30,0
10720,2016-03-26 03:40:00,50,0
10721,2016-03-26 03:50:00,50,0
10722,2016-03-26 04:00:00,60,0
10723,2016-03-26 04:10:00,50,0
10724,2016-03-26 04:20:00,50,0
10725,2016-03-26 04:30:00,60,0
10726,2016-03-26 04:40:00,50,0
10727,2016-03-26 04:50:00,60,0
10728,2016-03-26 05:00:00,60,0
10729,2016-03-26 05:10:00,50,0
10730,2016-03-26 05:20:00,50,0
10731,2016-03-26 05:30:00,50,0
10732,2016-03-26 05:40:00,40,0
10733,2016-03-26 05:50:00,50,0
10734,2016-03-26 06:00:00,60,0
10735,2016-03-26 06:10:00,60,0
10736,2016-03-26 06:20:00,60,0
10737,2016-03-26 06:30:00,50,0
10738,2016-03-26 06:40:00,60,0
10739,2016-03-26 06:50:00,40,0
10740,2016-03-26 07:00:00,60,0
10741,2016-03-26 07:10:00,50,0
10742,2016-03-26 07:20:00,50,0
10743,2016-03-26 07:30:00,50,0
10744,2016-03-26 07:40:00,60,0
10745,2016-03-26 07:50:00,70,0
10746,2016-03-26 08:00:00,80,0
10747,2016-03-26 08:10:00,90,0
10748,2016-03-26 08:20:00,60,0
10749,2016-03-26 08:30:00,60,0
10750,2016-03-26 08:40:00,50,0
10751,2016-03-26 08:50:00,60,0
10752,2016-03-26 09:00:00,50,0
10753,2016-03-26 09:10:00,50,0
10754,2016-03-26 09:20:00,50,0
10755,2016-03-26 09:30:00,60,0
10756,2016-03-26 09:40:00,110,0
10757,2016-03-26 09:50:00,50,0
10758,2016-03-26 10:00:00,150,0
10759,2016-03-26 10:10:00,210,0
10760,2016-03-26 10:20:00,120,0
10761,2016-03-26 10:30:00,380,0
10762,2016-03-26 10:40:00,160,0
10763,2016-03-26 10:50:00,140,10
10764,2016-03-26 11:00:00,130,0
10765,2016-03-26 11:10:00,130,0
10766,2016-03-26 11:20:00,140,0
10767,2016-03-26 11:30:00,210,0
10768,2016-03-26 11:40:00,510,10
10769,2016-03-26 11:50:00,630,20
10770,2016-03-26 12:00:00,500,10
10771,2016-03-26 12:10:00,290,20
10772,2016-03-26 12:20:00,270,10
10773,2016-03-26 12:30:00,250,10
10774,2016-03-26 12:40:00,130,20
10775,2016-03-26 12:50:00,80,10
10776,2016-03-26 13:00:00,100,20
10777,2016-03-26 13:10:00,80,10
10778,2016-03-26 13:20:00,140,0
10779,2016-03-26 13:30:00,80,0
10780,2016-03-26 13:40:00,90,0
10781,2016-03-26 13:50:00,80,0
10782,2016-03-26 14:00:00,80,0
10783,2016-03-26 14:10:00,80,0
10784,2016-03-26 14:20:00,70,0
10785,2016-03-26 14:30:00,70,0
10786,2016-03-26 14:40:00,70,0
10787,2016-03-26 14:50:00,60,0
10788,2016-03-26 15:00:00,60,0
10789,2016-03-26 15:10:00,70,0
10790,2016-03-26 15:20:00,70,0
10791,2016-03-26 15:30:00,80,0
10792,2016-03-26 15:40:00,60,0
10793,2016-03-26 15:50:00,80,0
10794,2016-03-26 16:00:00,60,0
10795,2016-03-26 16:10:00,50,0
10796,2016-03-26 16:20:00,90,0
10797,2016-03-26 16:30:00,100,10
10798,2016-03-26 16:40:00,100,0
10799,2016-03-26 16:50:00,100,0
10800,2016-03-26 17:00:00,120,10
10801,2016-03-26 17:10:00,110,0
10802,2016-03-26 17:20:00,110,0
10803,2016-03-26 17:30:00,110,10
10804,2016-03-26 17:40:00,100,0
10805,2016-03-26 17:50:00,110,10
10806,2016-03-26 18:00:00,100,0
10807,2016-03-26 18:10:00,110,10
10808,2016-03-26 18:20:00,110,0
10809,2016-03-26 18:30:00,100,0
10810,2016-03-26 18:40:00,100,0
10811,2016-03-26 18:50:00,120,10
10812,2016-03-26 19:00:00,240,0
10813,2016-03-26 19:10:00,470,0
10814,2016-03-26 19:20:00,180,10
10815,2016-03-26 19:30:00,100,10
10816,2016-03-26 19:40:00,100,20
10817,2016-03-26 19:50:00,120,40
10818,2016-03-26 20:00:00,450,30
10819,2016-03-26 20:10:00,170,30
10820,2016-03-26 20:20:00,140,30
10821,2016-03-26 20:30:00,150,0
10822,2016-03-26 20:40:00,140,0
10823,2016-03-26 20:50:00,140,0
10824,2016-03-26 21:00:00,120,0
10825,2016-03-26 21:10:00,120,0
10826,2016-03-26 21:20:00,120,10
10827,2016-03-26 21:30:00,120,0
10828,2016-03-26 21:40:00,110,0
10829,2016-03-26 21:50:00,130,0
10830,2016-03-26 22:00:00,470,0
10831,2016-03-26 22:10:00,420,0
10832,2016-03-26 22:20:00,130,0
10833,2016-03-26 22:30:00,110,0
10834,2016-03-26 22:40:00,100,10
10835,2016-03-26 22:50:00,70,0
10836,2016-03-26 23:00:00,50,0
10837,2016-03-26 23:10:00,60,0
10838,2016-03-26 23:20:00,50,0
10839,2016-03-26 23:30:00,60,0
10840,2016-03-26 23:40:00,50,0
10841,2016-03-26 23:50:00,60,0
10842,2016-03-27 00:00:00,60,0
10843,2016-03-27 00:10:00,60,0
10844,2016-03-27 00:20:00,30,0
10845,2016-03-27 00:30:00,30,0
10846,2016-03-27 00:40:00,40,0
10847,2016-03-27 00:50:00,30,0
10848,2016-03-27 01:00:00,70,0
10849,2016-03-27 01:10:00,60,0
10850,2016-03-27 01:20:00,70,10
10851,2016-03-27 01:30:00,60,0
10852,2016-03-27 01:40:00,70,0
10853,2016-03-27 01:50:00,60,0
10854,2016-03-27 02:00:00,60,0
10855,2016-03-27 02:10:00,60,0
10856,2016-03-27 02:20:00,60,0
10857,2016-03-27 02:30:00,60,0
10858,2016-03-27 02:40:00,60,0
10859,2016-03-27 02:50:00,70,0
10860,2016-03-27 03:00:00,60,0
10861,2016-03-27 03:10:00,70,0
10862,2016-03-27 03:20:00,60,0
10863,2016-03-27 03:30:00,60,0
10864,2016-03-27 03:40:00,60,0
10865,2016-03-27 03:50:00,60,0
10866,2016-03-27 04:00:00,60,0
10867,2016-03-27 04:10:00,50,0
10868,2016-03-27 04:20:00,70,0
10869,2016-03-27 04:30:00,60,0
10870,2016-03-27 04:40:00,60,0
10871,2016-03-27 04:50:00,70,0
10872,2016-03-27 05:00:00,60,0
10873,2016-03-27 05:10:00,60,0
10874,2016-03-27 05:20:00,50,0
10875,2016-03-27 05:30:00,50,0
10876,2016-03-27 05:40:00,60,0
10877,2016-03-27 05:50:00,50,0
10878,2016-03-27 06:00:00,60,0
10879,2016-03-27 06:10:00,60,0
10880,2016-03-27 06:20:00,60,0
10881,2016-03-27 06:30:00,70,0
10882,2016-03-27 06:40:00,60,0
10883,2016-03-27 06:50:00,60,0
10884,2016-03-27 07:00:00,50,0
10885,2016-03-27 07:10:00,50,0
10886,2016-03-27 07:20:00,60,0
10887,2016-03-27 07:30:00,50,0
10888,2016-03-27 07:40:00,60,0
10889,2016-03-27 07:50:00,50,0
10890,2016-03-27 08:00:00,40,0
10891,2016-03-27 08:10:00,40,0
10892,2016-03-27 08:20:00,40,0
10893,2016-03-27 08:30:00,40,0
10894,2016-03-27 08:40:00,100,0
10895,2016-03-27 08:50:00,60,0
10896,2016-03-27 09:00:00,50,0
10897,2016-03-27 09:10:00,80,0
10898,2016-03-27 09:20:00,100,0
10899,2016-03-27 09:30:00,80,0
10900,2016-03-27 09:40:00,80,0
10901,2016-03-27 09:50:00,100,10
10902,2016-03-27 10:00:00,80,0
10903,2016-03-27 10:10:00,110,0
10904,2016-03-27 10:20:00,80,0
10905,2016-03-27 10:30:00,90,10
10906,2016-03-27 10:40:00,110,0
10907,2016-03-27 10:50:00,100,0
10908,2016-03-27 11:00:00,100,0
10909,2016-03-27 11:10:00,80,0
10910,2016-03-27 11:20:00,80,0
10911,2016-03-27 11:30:00,70,0
10912,2016-03-27 11:40:00,70,0
10913,2016-03-27 11:50:00,70,0
10914,2016-03-27 12:00:00,60,0
10915,2016-03-27 12:10:00,70,0
10916,2016-03-27 12:20:00,70,0
10917,2016-03-27 12:30:00,80,0
10918,2016-03-27 12:40:00,80,0
10919,2016-03-27 12:50:00,70,0
10920,2016-03-27 13:00:00,80,0
10921,2016-03-27 13:10:00,60,0
10922,2016-03-27 13:20:00,70,0
10923,2016-03-27 13:30:00,70,0
10924,2016-03-27 13:40:00,60,0
10925,2016-03-27 13:50:00,70,0
10926,2016-03-27 14:00:00,60,0
10927,2016-03-27 14:10:00,50,0
10928,2016-03-27 14:20:00,50,0
10929,2016-03-27 14:30:00,60,0
10930,2016-03-27 14:40:00,70,0
10931,2016-03-27 14:50:00,70,0
10932,2016-03-27 15:00:00,70,0
10933,2016-03-27 15:10:00,70,0
10934,2016-03-27 15:20:00,60,0
10935,2016-03-27 15:30:00,70,0
10936,2016-03-27 15:40:00,60,0
10937,2016-03-27 15:50:00,80,0
10938,2016-03-27 16:00:00,70,0
10939,2016-03-27 16:10:00,60,0
10940,2016-03-27 16:20:00,80,0
10941,2016-03-27 16:30:00,60,0
10942,2016-03-27 16:40:00,70,0
10943,2016-03-27 16:50:00,60,0
10944,2016-03-27 17:00:00,70,0
10945,2016-03-27 17:10:00,60,0
10946,2016-03-27 17:20:00,60,0
10947,2016-03-27 17:30:00,80,0
10948,2016-03-27 17:40:00,120,10
10949,2016-03-27 17:50:00,140,0
10950,2016-03-27 18:00:00,140,0
10951,2016-03-27 18:10:00,160,0
10952,2016-03-27 18:20:00,180,0
10953,2016-03-27 18:30:00,160,0
10954,2016-03-27 18:40:00,160,0
10955,2016-03-27 18:50:00,140,0
10956,2016-03-27 19:00:00,120,10
10957,2016-03-27 19:10:00,110,0
10958,2016-03-27 19:20:00,90,0
10959,2016-03-27 19:30:00,90,0
10960,2016-03-27 19:40:00,80,0
10961,2016-03-27 19:50:00,80,0
10962,2016-03-27 20:00:00,80,0
10963,2016-03-27 20:10:00,80,0
10964,2016-03-27 20:20:00,70,0
10965,2016-03-27 20:30:00,70,0
10966,2016-03-27 20:40:00,60,0
10967,2016-03-27 20:50:00,80,0
10968,2016-03-27 21:00:00,100,20
10969,2016-03-27 21:10:00,90,10
10970,2016-03-27 21:20:00,90,0
10971,2016-03-27 21:30:00,80,0
10972,2016-03-27 21:40:00,90,0
10973,2016-03-27 21:50:00,70,0
10974,2016-03-27 22:00:00,80,0
10975,2016-03-27 22:10:00,90,0
10976,2016-03-27 22:20:00,90,0
10977,2016-03-27 22:30:00,80,0
10978,2016-03-27 22:40:00,80,0
10979,2016-03-27 22:50:00,90,0
10980,2016-03-27 23:00:00,70,0
10981,2016-03-27 23:10:00,80,0
10982,2016-03-27 23:20:00,60,0
10983,2016-03-27 23:30:00,50,0
10984,2016-03-27 23:40:00,60,0
10985,2016-03-27 23:50:00,60,0
10986,2016-03-28 00:00:00,60,0
10987,2016-03-28 00:10:00,70,0
10988,2016-03-28 00:20:00,60,0
10989,2016-03-28 00:30:00,60,0
10990,2016-03-28 00:40:00,50,0
10991,2016-03-28 00:50:00,60,0
10992,2016-03-28 01:00:00,50,0
10993,2016-03-28 01:10:00,60,0
10994,2016-03-28 01:20:00,60,0
10995,2016-03-28 01:30:00,70,0
10996,2016-03-28 01:40:00,60,0
10997,2016-03-28 01:50:00,60,0
10998,2016-03-28 02:00:00,70,0
10999,2016-03-28 02:10:00,60,0
11000,2016-03-28 02:20:00,60,0
11001,2016-03-28 02:30:00,50,0
11002,2016-03-28 02:40:00,60,0
11003,2016-03-28 02:50:00,60,0
11004,2016-03-28 03:00:00,60,0
11005,2016-03-28 03:10:00,70,0
11006,2016-03-28 03:20:00,50,0
11007,2016-03-28 03:30:00,70,0
11008,2016-03-28 03:40:00,60,0
11009,2016-03-28 03:50:00,60,0
11010,2016-03-28 04:00:00,50,0
11011,2016-03-28 04:10:00,60,0
11012,2016-03-28 04:20:00,60,0
11013,2016-03-28 04:30:00,50,0
11014,2016-03-28 04:40:00,70,0
11015,2016-03-28 04:50:00,60,0
11016,2016-03-28 05:00:00,60,0
11017,2016-03-28 05:10:00,60,0
11018,2016-03-28 05:20:00,60,0
11019,2016-03-28 05:30:00,50,0
11020,2016-03-28 05:40:00,60,0
11021,2016-03-28 05:50:00,50,0
11022,2016-03-28 06:00:00,60,0
11023,2016-03-28 06:10:00,50,0
11024,2016-03-28 06:20:00,40,0
11025,2016-03-28 06:30:00,50,0
11026,2016-03-28 06:40:00,40,0
11027,2016-03-28 06:50:00,60,0
11028,2016-03-28 07:00:00,70,0
11029,2016-03-28 07:10:00,50,0
11030,2016-03-28 07:20:00,60,0
11031,2016-03-28 07:30:00,70,0
11032,2016-03-28 07:40:00,60,0
11033,2016-03-28 07:50:00,70,0
11034,2016-03-28 08:00:00,70,0
